episode,score,steps,total_reward,time,reason,efficiency,snake_length,grid_width,grid_height,grid_size,training_grid,is_training_grid,complexity_ratio,max_possible_score,agent
73,10,75,424.9619047619045,0.0,wall_collision,0.13333333333333333,13,7,7,7x7,10x10,False,0.49,46,GP
74,14,125,635.5261904761902,0.0,self_collision,0.112,17,7,7,7x7,10x10,False,0.49,46,GP
75,14,102,633.0821428571427,0.0,self_collision,0.13725490196078433,17,7,7,7x7,10x10,False,0.49,46,GP
76,14,104,635.7047619047615,0.01470637321472168,self_collision,0.1346153846153846,17,7,7,7x7,10x10,False,0.49,46,GP
77,8,53,315.7722582972583,0.0,wall_collision,0.1509433962264151,11,7,7,7x7,10x10,False,0.49,46,GP
78,17,163,792.3996031746026,0.0021004676818847656,self_collision,0.10429447852760736,20,7,7,7x7,10x10,False,0.49,46,GP
79,15,129,686.4699494949491,0.0,wall_collision,0.11627906976744186,18,7,7,7x7,10x10,False,0.49,46,GP
80,13,104,578.138095238095,0.0,self_collision,0.125,16,7,7,7x7,10x10,False,0.49,46,GP
81,11,100,477.33416305916285,0.0,self_collision,0.11,14,7,7,7x7,10x10,False,0.49,46,GP
82,13,115,582.8357142857138,0.0,self_collision,0.11304347826086956,16,7,7,7x7,10x10,False,0.49,46,GP
83,2,23,8.016666666666666,0.0,wall_collision,0.08695652173913043,5,7,7,7x7,10x10,False,0.49,46,GP
84,7,47,265.53571428571416,0.0,wall_collision,0.14893617021276595,10,7,7,7x7,10x10,False,0.49,46,GP
85,23,176,1109.1357142857141,0.0,self_collision,0.13068181818181818,26,7,7,7x7,10x10,False,0.49,46,GP
86,22,179,1053.2301587301588,0.016443729400634766,wall_collision,0.12290502793296089,25,7,7,7x7,10x10,False,0.49,46,GP
87,19,202,891.8609307359299,0.0,self_collision,0.09405940594059406,22,7,7,7x7,10x10,False,0.49,46,GP
88,16,135,737.3290043290035,0.0,wall_collision,0.11851851851851852,19,7,7,7x7,10x10,False,0.49,46,GP
89,15,137,689.7373376623369,0.0,self_collision,0.10948905109489052,18,7,7,7x7,10x10,False,0.49,46,GP
90,8,59,314.56547619047615,0.0,wall_collision,0.13559322033898305,11,7,7,7x7,10x10,False,0.49,46,GP
91,7,63,268.04329004328997,0.0,wall_collision,0.1111111111111111,10,7,7,7x7,10x10,False,0.49,46,GP
92,3,18,56.95833333333334,0.0,self_collision,0.16666666666666666,6,7,7,7x7,10x10,False,0.49,46,GP
93,18,123,840.7555555555552,0.0,self_collision,0.14634146341463414,21,7,7,7x7,10x10,False,0.49,46,GP
94,19,162,893.3091630591626,0.016776084899902344,self_collision,0.11728395061728394,22,7,7,7x7,10x10,False,0.49,46,GP
95,19,157,897.9174963924958,0.0,self_collision,0.12101910828025478,22,7,7,7x7,10x10,False,0.49,46,GP
96,20,141,944.9884920634918,0.0,self_collision,0.14184397163120568,23,7,7,7x7,10x10,False,0.49,46,GP
97,22,175,1046.8191197691197,0.0,self_collision,0.12571428571428572,25,7,7,7x7,10x10,False,0.49,46,GP
98,16,136,736.2162698412695,0.0,self_collision,0.11764705882352941,19,7,7,7x7,10x10,False,0.49,46,GP
99,5,45,167.56666666666672,0.0,self_collision,0.1111111111111111,8,7,7,7x7,10x10,False,0.49,46,GP
100,16,139,741.0988455988452,0.015353679656982422,self_collision,0.11510791366906475,19,7,7,7x7,10x10,False,0.49,46,GP
101,19,165,896.1317821067814,0.0013535022735595703,self_collision,0.11515151515151516,22,7,7,7x7,10x10,False,0.49,46,GP
102,4,29,109.82619047619048,0.0,wall_collision,0.13793103448275862,7,7,7,7x7,10x10,False,0.49,46,GP
103,16,117,739.7253968253964,0.0,self_collision,0.13675213675213677,19,7,7,7x7,10x10,False,0.49,46,GP
104,12,87,524.0397186147184,0.0,wall_collision,0.13793103448275862,15,7,7,7x7,10x10,False,0.49,46,GP
105,10,55,417.2738095238094,0.0,self_collision,0.18181818181818182,13,7,7,7x7,10x10,False,0.49,46,GP
106,13,118,578.0651154401152,0.0,self_collision,0.11016949152542373,16,7,7,7x7,10x10,False,0.49,46,GP
107,15,116,682.5714646464645,0.0,self_collision,0.12931034482758622,18,7,7,7x7,10x10,False,0.49,46,GP
108,16,145,737.631349206349,0.0,self_collision,0.1103448275862069,19,7,7,7x7,10x10,False,0.49,46,GP
109,15,139,681.4437590187586,0.016643047332763672,self_collision,0.1079136690647482,18,7,7,7x7,10x10,False,0.49,46,GP
110,9,85,372.7873015873014,0.0,wall_collision,0.10588235294117647,12,7,7,7x7,10x10,False,0.49,46,GP
111,19,164,895.7269841269836,0.0,self_collision,0.11585365853658537,22,7,7,7x7,10x10,False,0.49,46,GP
112,15,96,679.6896825396823,0.0,self_collision,0.15625,18,7,7,7x7,10x10,False,0.49,46,GP
113,13,116,579.1912698412698,0.0,self_collision,0.11206896551724138,16,7,7,7x7,10x10,False,0.49,46,GP
114,12,107,526.9639249639247,0.0,self_collision,0.11214953271028037,15,7,7,7x7,10x10,False,0.49,46,GP
115,13,111,581.8888888888887,0.0,self_collision,0.11711711711711711,16,7,7,7x7,10x10,False,0.49,46,GP
116,13,104,579.0659090909088,0.0,self_collision,0.125,16,7,7,7x7,10x10,False,0.49,46,GP
117,21,117,989.5611111111109,0.016460180282592773,self_collision,0.1794871794871795,24,7,7,7x7,10x10,False,0.49,46,GP
118,12,101,524.8953102453099,0.0,wall_collision,0.1188118811881188,15,7,7,7x7,10x10,False,0.49,46,GP
119,15,127,684.7865440115436,0.0,wall_collision,0.11811023622047244,18,7,7,7x7,10x10,False,0.49,46,GP
120,13,114,583.5682539682539,0.0,self_collision,0.11403508771929824,16,7,7,7x7,10x10,False,0.49,46,GP
121,20,177,952.5893578643572,0.0,self_collision,0.11299435028248588,23,7,7,7x7,10x10,False,0.49,46,GP
122,14,132,637.85873015873,0.0,self_collision,0.10606060606060606,17,7,7,7x7,10x10,False,0.49,46,GP
123,17,126,787.2262265512261,0.0,self_collision,0.1349206349206349,20,7,7,7x7,10x10,False,0.49,46,GP
124,15,148,687.1126984126978,0.016626358032226562,self_collision,0.10135135135135136,18,7,7,7x7,10x10,False,0.49,46,GP
125,11,69,471.954761904762,0.0,wall_collision,0.15942028985507245,14,7,7,7x7,10x10,False,0.49,46,GP
126,14,117,630.0206349206346,0.0,wall_collision,0.11965811965811966,17,7,7,7x7,10x10,False,0.49,46,GP
127,16,149,746.6408730158726,0.0,self_collision,0.10738255033557047,19,7,7,7x7,10x10,False,0.49,46,GP
128,18,128,839.4805555555548,0.0,self_collision,0.140625,21,7,7,7x7,10x10,False,0.49,46,GP
129,12,84,526.1142857142855,0.0,self_collision,0.14285714285714285,15,7,7,7x7,10x10,False,0.49,46,GP
130,16,116,739.0428932178927,0.0,self_collision,0.13793103448275862,19,7,7,7x7,10x10,False,0.49,46,GP
131,23,186,1101.0504329004332,0.016692161560058594,self_collision,0.12365591397849462,26,7,7,7x7,10x10,False,0.49,46,GP
132,19,175,892.9778138528133,0.0,wall_collision,0.10857142857142857,22,7,7,7x7,10x10,False,0.49,46,GP
133,13,95,582.0273809523809,0.0,self_collision,0.1368421052631579,16,7,7,7x7,10x10,False,0.49,46,GP
134,11,113,480.0567460317458,0.0,wall_collision,0.09734513274336283,14,7,7,7x7,10x10,False,0.49,46,GP
135,11,85,476.6896825396823,0.0,self_collision,0.12941176470588237,14,7,7,7x7,10x10,False,0.49,46,GP
136,12,101,527.3532106782105,0.0,self_collision,0.1188118811881188,15,7,7,7x7,10x10,False,0.49,46,GP
137,20,156,948.0400793650788,0.0,self_collision,0.1282051282051282,23,7,7,7x7,10x10,False,0.49,46,GP
138,17,140,801.5139249639244,0.015607595443725586,self_collision,0.12142857142857143,20,7,7,7x7,10x10,False,0.49,46,GP
139,21,151,994.4492784992785,0.0011358261108398438,self_collision,0.1390728476821192,24,7,7,7x7,10x10,False,0.49,46,GP
140,14,119,630.7877344877343,0.0,wall_collision,0.11764705882352941,17,7,7,7x7,10x10,False,0.49,46,GP
141,15,139,692.7444444444438,0.0,self_collision,0.1079136690647482,18,7,7,7x7,10x10,False,0.49,46,GP
142,18,181,844.0952380952376,0.0,self_collision,0.09944751381215469,21,7,7,7x7,10x10,False,0.49,46,GP
143,14,139,634.4243506493501,0.0,wall_collision,0.10071942446043165,17,7,7,7x7,10x10,False,0.49,46,GP
144,8,57,316.4380952380952,0.0,wall_collision,0.14035087719298245,11,7,7,7x7,10x10,False,0.49,46,GP
145,12,95,524.6305555555551,0.0,wall_collision,0.12631578947368421,15,7,7,7x7,10x10,False,0.49,46,GP
146,17,125,782.6353535353534,0.01681661605834961,self_collision,0.136,20,7,7,7x7,10x10,False,0.49,46,GP
147,19,147,896.8182539682537,0.0,self_collision,0.1292517006802721,22,7,7,7x7,10x10,False,0.49,46,GP
148,19,147,894.1480880230876,0.0,wall_collision,0.1292517006802721,22,7,7,7x7,10x10,False,0.49,46,GP
149,11,81,472.147222222222,0.0,wall_collision,0.13580246913580246,14,7,7,7x7,10x10,False,0.49,46,GP
150,17,159,787.885389610389,0.01015019416809082,self_collision,0.1069182389937107,20,7,7,7x7,10x10,False,0.49,46,GP
151,15,93,682.0123015873011,0.0005488395690917969,wall_collision,0.16129032258064516,18,7,7,7x7,10x10,False,0.49,46,GP
152,3,23,56.17023809523812,0.0,self_collision,0.13043478260869565,6,7,7,7x7,10x10,False,0.49,46,GP
153,15,135,694.0932539682537,0.0,self_collision,0.1111111111111111,18,7,7,7x7,10x10,False,0.49,46,GP
154,24,201,1161.1444444444448,0.0069043636322021484,self_collision,0.11940298507462686,27,7,7,7x7,10x10,False,0.49,46,GP
155,13,102,578.8785714285714,0.0009980201721191406,self_collision,0.12745098039215685,16,7,7,7x7,10x10,False,0.49,46,GP
156,18,136,839.5956349206344,0.0030007362365722656,self_collision,0.1323529411764706,21,7,7,7x7,10x10,False,0.49,46,GP
157,20,135,940.3007936507934,0.0019974708557128906,self_collision,0.14814814814814814,23,7,7,7x7,10x10,False,0.49,46,GP
158,5,37,160.6337662337662,0.0,wall_collision,0.13513513513513514,8,7,7,7x7,10x10,False,0.49,46,GP
159,23,174,1096.8017316017315,0.00400543212890625,self_collision,0.13218390804597702,26,7,7,7x7,10x10,False,0.49,46,GP
160,20,159,944.8674603174597,0.003312349319458008,wall_collision,0.12578616352201258,23,7,7,7x7,10x10,False,0.49,46,GP
161,7,67,264.1551587301587,0.0,wall_collision,0.1044776119402985,10,7,7,7x7,10x10,False,0.49,46,GP
162,12,89,527.681782106782,0.0,self_collision,0.1348314606741573,15,7,7,7x7,10x10,False,0.49,46,GP
163,16,124,733.9714285714282,0.0,self_collision,0.12903225806451613,19,7,7,7x7,10x10,False,0.49,46,GP
164,17,142,789.2765873015868,0.0,self_collision,0.11971830985915492,20,7,7,7x7,10x10,False,0.49,46,GP
165,12,87,529.1801587301584,0.0,wall_collision,0.13793103448275862,15,7,7,7x7,10x10,False,0.49,46,GP
166,4,31,107.12023809523808,0.0,wall_collision,0.12903225806451613,7,7,7,7x7,10x10,False,0.49,46,GP
167,6,39,211.68690476190483,0.0,self_collision,0.15384615384615385,9,7,7,7x7,10x10,False,0.49,46,GP
168,17,157,791.355627705627,0.0,self_collision,0.10828025477707007,20,7,7,7x7,10x10,False,0.49,46,GP
169,18,113,834.0397546897544,0.016513824462890625,wall_collision,0.1592920353982301,21,7,7,7x7,10x10,False,0.49,46,GP
170,16,136,740.1884920634916,0.0,self_collision,0.11764705882352941,19,7,7,7x7,10x10,False,0.49,46,GP
171,15,111,677.6555916305914,0.0,self_collision,0.13513513513513514,18,7,7,7x7,10x10,False,0.49,46,GP
172,15,130,681.9044011544012,0.0,self_collision,0.11538461538461539,18,7,7,7x7,10x10,False,0.49,46,GP
173,14,120,632.49246031746,0.0,self_collision,0.11666666666666667,17,7,7,7x7,10x10,False,0.49,46,GP
174,21,171,996.958333333333,0.015180826187133789,self_collision,0.12280701754385964,24,7,7,7x7,10x10,False,0.49,46,GP
175,2,19,4.866666666666674,0.0,wall_collision,0.10526315789473684,5,7,7,7x7,10x10,False,0.49,46,GP
176,22,166,1047.9884920634915,0.0017495155334472656,self_collision,0.13253012048192772,25,7,7,7x7,10x10,False,0.49,46,GP
177,11,54,469.42738095238076,0.0,invalid_action_collision,0.2037037037037037,14,7,7,7x7,10x10,False,0.49,46,GP
178,20,157,945.2075396825394,0.0,self_collision,0.12738853503184713,23,7,7,7x7,10x10,False,0.49,46,GP
179,14,107,634.521825396825,0.0,self_collision,0.1308411214953271,17,7,7,7x7,10x10,False,0.49,46,GP
180,12,91,532.0575396825394,0.0,self_collision,0.13186813186813187,15,7,7,7x7,10x10,False,0.49,46,GP
181,23,183,1107.3123015873016,0.0,self_collision,0.12568306010928962,26,7,7,7x7,10x10,False,0.49,46,GP
182,9,56,369.24725829725816,0.016148805618286133,self_collision,0.16071428571428573,12,7,7,7x7,10x10,False,0.49,46,GP
183,19,136,889.0139249639246,0.0004353523254394531,self_collision,0.13970588235294118,22,7,7,7x7,10x10,False,0.49,46,GP
184,12,118,529.1559523809523,0.0,self_collision,0.1016949152542373,15,7,7,7x7,10x10,False,0.49,46,GP
185,12,103,529.6738095238093,0.0,self_collision,0.11650485436893204,15,7,7,7x7,10x10,False,0.49,46,GP
186,10,65,419.379365079365,0.0,self_collision,0.15384615384615385,13,7,7,7x7,10x10,False,0.49,46,GP
187,24,191,1153.4484848484851,0.0,wall_collision,0.1256544502617801,27,7,7,7x7,10x10,False,0.49,46,GP
188,3,19,56.059523809523824,0.0,wall_collision,0.15789473684210525,6,7,7,7x7,10x10,False,0.49,46,GP
189,13,117,580.6801587301583,0.0,self_collision,0.1111111111111111,16,7,7,7x7,10x10,False,0.49,46,GP
190,21,173,996.9059884559881,0.016557931900024414,self_collision,0.12138728323699421,24,7,7,7x7,10x10,False,0.49,46,GP
191,17,128,787.4420995670993,0.0,self_collision,0.1328125,20,7,7,7x7,10x10,False,0.49,46,GP
192,26,193,1256.2345238095243,0.0,wall_collision,0.13471502590673576,29,7,7,7x7,10x10,False,0.49,46,GP
193,16,115,734.7488455988453,0.0,self_collision,0.1391304347826087,19,7,7,7x7,10x10,False,0.49,46,GP
194,14,116,633.0408730158726,0.0,self_collision,0.1206896551724138,17,7,7,7x7,10x10,False,0.49,46,GP
195,24,189,1150.3001443001453,0.015332698822021484,wall_collision,0.12698412698412698,27,7,7,7x7,10x10,False,0.49,46,GP
196,13,89,577.4432539682539,0.0016450881958007812,self_collision,0.14606741573033707,16,7,7,7x7,10x10,False,0.49,46,GP
197,14,98,628.078968253968,0.0,self_collision,0.14285714285714285,17,7,7,7x7,10x10,False,0.49,46,GP
198,16,147,742.1480880230874,0.0,self_collision,0.10884353741496598,19,7,7,7x7,10x10,False,0.49,46,GP
199,14,97,628.0416666666666,0.0,wall_collision,0.14432989690721648,17,7,7,7x7,10x10,False,0.49,46,GP
200,11,107,475.3103174603174,0.0,self_collision,0.102803738317757,14,7,7,7x7,10x10,False,0.49,46,GP
1,9,56,367.7563492063491,0.03310680389404297,self_collision,0.16071428571428573,12,7,7,7x7,10x10,False,0.49,46,DQN
2,18,142,836.1619408369407,0.0669248104095459,self_collision,0.1267605633802817,21,7,7,7x7,10x10,False,0.49,46,DQN
3,8,39,314.942857142857,0.021808147430419922,self_collision,0.20512820512820512,11,7,7,7x7,10x10,False,0.49,46,DQN
4,12,61,521.8857142857141,0.016751527786254883,self_collision,0.19672131147540983,15,7,7,7x7,10x10,False,0.49,46,DQN
5,6,27,210.31071428571425,0.017084836959838867,wall_collision,0.2222222222222222,9,7,7,7x7,10x10,False,0.49,46,DQN
6,9,55,366.51746031746023,0.03282499313354492,wall_collision,0.16363636363636364,12,7,7,7x7,10x10,False,0.49,46,DQN
7,13,59,572.542857142857,0.03182077407836914,self_collision,0.22033898305084745,16,7,7,7x7,10x10,False,0.49,46,DQN
8,12,79,523.340873015873,0.040621280670166016,self_collision,0.1518987341772152,15,7,7,7x7,10x10,False,0.49,46,DQN
9,11,62,470.9123015873013,0.026285648345947266,self_collision,0.1774193548387097,14,7,7,7x7,10x10,False,0.49,46,DQN
10,10,60,418.48373015872994,0.03368210792541504,self_collision,0.16666666666666666,13,7,7,7x7,10x10,False,0.49,46,DQN
11,16,80,727.7099206349203,0.03306865692138672,self_collision,0.2,19,7,7,7x7,10x10,False,0.49,46,DQN
12,10,57,419.3690476190476,0.03353309631347656,wall_collision,0.17543859649122806,13,7,7,7x7,10x10,False,0.49,46,DQN
13,6,43,212.48095238095237,0.016332149505615234,wall_collision,0.13953488372093023,9,7,7,7x7,10x10,False,0.49,46,DQN
14,21,125,988.8257936507935,0.06692743301391602,self_collision,0.168,24,7,7,7x7,10x10,False,0.49,46,DQN
15,14,65,623.3591269841268,0.03931283950805664,wall_collision,0.2153846153846154,17,7,7,7x7,10x10,False,0.49,46,DQN
16,6,27,210.76666666666665,0.010302543640136719,wall_collision,0.2222222222222222,9,7,7,7x7,10x10,False,0.49,46,DQN
17,11,53,470.5761904761903,0.016845226287841797,self_collision,0.20754716981132076,14,7,7,7x7,10x10,False,0.49,46,DQN
18,16,69,727.446825396825,0.03343534469604492,wall_collision,0.2318840579710145,19,7,7,7x7,10x10,False,0.49,46,DQN
19,24,141,1144.6182539682543,0.06671810150146484,wall_collision,0.1702127659574468,27,7,7,7x7,10x10,False,0.49,46,DQN
20,11,54,469.288095238095,0.0322263240814209,wall_collision,0.2037037037037037,14,7,7,7x7,10x10,False,0.49,46,DQN
21,15,102,680.3829725829725,0.04864192008972168,self_collision,0.14705882352941177,18,7,7,7x7,10x10,False,0.49,46,DQN
22,15,80,678.0540043290036,0.05230355262756348,self_collision,0.1875,18,7,7,7x7,10x10,False,0.49,46,DQN
23,11,63,470.474603174603,0.016671180725097656,self_collision,0.1746031746031746,14,7,7,7x7,10x10,False,0.49,46,DQN
24,11,77,471.98333333333323,0.03439068794250488,wall_collision,0.14285714285714285,14,7,7,7x7,10x10,False,0.49,46,DQN
25,18,67,828.1460678210677,0.033323049545288086,self_collision,0.26865671641791045,21,7,7,7x7,10x10,False,0.49,46,DQN
26,10,47,416.52857142857135,0.017086267471313477,self_collision,0.2127659574468085,13,7,7,7x7,10x10,False,0.49,46,DQN
27,14,82,626.2865079365077,0.055513858795166016,self_collision,0.17073170731707318,17,7,7,7x7,10x10,False,0.49,46,DQN
28,20,145,941.5560245310239,0.07734870910644531,wall_collision,0.13793103448275862,23,7,7,7x7,10x10,False,0.49,46,DQN
29,13,99,574.8154761904758,0.04991459846496582,self_collision,0.13131313131313133,16,7,7,7x7,10x10,False,0.49,46,DQN
30,14,90,628.1892857142853,0.04999876022338867,self_collision,0.15555555555555556,17,7,7,7x7,10x10,False,0.49,46,DQN
31,14,73,626.1452380952379,0.03337383270263672,self_collision,0.1917808219178082,17,7,7,7x7,10x10,False,0.49,46,DQN
32,17,76,780.095238095238,0.04969310760498047,self_collision,0.2236842105263158,20,7,7,7x7,10x10,False,0.49,46,DQN
33,15,99,680.2508297258294,0.034165143966674805,self_collision,0.15151515151515152,18,7,7,7x7,10x10,False,0.49,46,DQN
34,20,106,936.0904761904758,0.06574726104736328,self_collision,0.18867924528301888,23,7,7,7x7,10x10,False,0.49,46,DQN
35,11,62,470.9480158730157,0.017074108123779297,self_collision,0.1774193548387097,14,7,7,7x7,10x10,False,0.49,46,DQN
36,12,57,521.3273809523807,0.032959699630737305,self_collision,0.21052631578947367,15,7,7,7x7,10x10,False,0.49,46,DQN
37,9,57,367.2250360750359,0.05244088172912598,wall_collision,0.15789473684210525,12,7,7,7x7,10x10,False,0.49,46,DQN
38,13,71,574.3690476190476,0.031038761138916016,self_collision,0.18309859154929578,16,7,7,7x7,10x10,False,0.49,46,DQN
39,10,34,415.8833333333331,0.016716957092285156,self_collision,0.29411764705882354,13,7,7,7x7,10x10,False,0.49,46,DQN
40,10,64,418.5099206349205,0.03331923484802246,self_collision,0.15625,13,7,7,7x7,10x10,False,0.49,46,DQN
41,14,90,626.461111111111,0.050115108489990234,self_collision,0.15555555555555556,17,7,7,7x7,10x10,False,0.49,46,DQN
42,22,134,1042.4770202020206,0.0683143138885498,self_collision,0.16417910447761194,25,7,7,7x7,10x10,False,0.49,46,DQN
43,13,67,573.7218253968251,0.039392709732055664,wall_collision,0.19402985074626866,16,7,7,7x7,10x10,False,0.49,46,DQN
44,9,68,368.420274170274,0.02530384063720703,self_collision,0.1323529411764706,12,7,7,7x7,10x10,False,0.49,46,DQN
45,12,80,524.45873015873,0.04926037788391113,self_collision,0.15,15,7,7,7x7,10x10,False,0.49,46,DQN
46,15,113,680.8778138528136,0.051088571548461914,self_collision,0.13274336283185842,18,7,7,7x7,10x10,False,0.49,46,DQN
47,20,145,941.2373015873013,0.06669998168945312,self_collision,0.13793103448275862,23,7,7,7x7,10x10,False,0.49,46,DQN
48,10,53,418.44642857142844,0.0331873893737793,wall_collision,0.18867924528301888,13,7,7,7x7,10x10,False,0.49,46,DQN
49,7,35,262.29682539682534,0.0217132568359375,wall_collision,0.2,10,7,7,7x7,10x10,False,0.49,46,DQN
50,23,153,1096.8281746031753,0.06165814399719238,self_collision,0.1503267973856209,26,7,7,7x7,10x10,False,0.49,46,DQN
51,16,95,729.2999999999997,0.05061650276184082,self_collision,0.16842105263157894,19,7,7,7x7,10x10,False,0.49,46,DQN
52,12,69,521.7603174603171,0.04921317100524902,wall_collision,0.17391304347826086,15,7,7,7x7,10x10,False,0.49,46,DQN
53,11,75,471.0944444444443,0.05372953414916992,self_collision,0.14666666666666667,14,7,7,7x7,10x10,False,0.49,46,DQN
54,16,87,727.4611111111109,0.030708789825439453,self_collision,0.1839080459770115,19,7,7,7x7,10x10,False,0.49,46,DQN
55,7,34,262.47619047619037,0.01609063148498535,self_collision,0.20588235294117646,10,7,7,7x7,10x10,False,0.49,46,DQN
56,15,64,675.8218253968251,0.033226728439331055,self_collision,0.234375,18,7,7,7x7,10x10,False,0.49,46,DQN
57,9,54,368.44285714285706,0.03336143493652344,self_collision,0.16666666666666666,12,7,7,7x7,10x10,False,0.49,46,DQN
58,15,83,677.8337301587298,0.03362131118774414,self_collision,0.18072289156626506,18,7,7,7x7,10x10,False,0.49,46,DQN
59,9,45,366.23849206349195,0.016284465789794922,self_collision,0.2,12,7,7,7x7,10x10,False,0.49,46,DQN
60,18,91,830.6543650793647,0.049783945083618164,self_collision,0.1978021978021978,21,7,7,7x7,10x10,False,0.49,46,DQN
61,10,79,420.51832611832594,0.04553961753845215,self_collision,0.12658227848101267,13,7,7,7x7,10x10,False,0.49,46,DQN
62,6,39,211.72023809523813,0.0035400390625,wall_collision,0.15384615384615385,9,7,7,7x7,10x10,False,0.49,46,DQN
63,16,112,731.8559884559879,0.06674575805664062,self_collision,0.14285714285714285,19,7,7,7x7,10x10,False,0.49,46,DQN
64,9,50,366.2476190476189,0.025346040725708008,self_collision,0.18,12,7,7,7x7,10x10,False,0.49,46,DQN
